"export-plot data (NetLogo 6.1.1)"
"ResEx.nlogo"
"07/30/2021 01:01:25:985 +0200"

"MODEL SETTINGS"
"real-communities","regeneration-time","communities-number","landuse-visualization","territory","household-size","time-limit","number-households","clay-exploitation-rate"
"true","3","10","true","50","6","2000","100","10"

"""Crops harvested [tons per year and household]"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","2190","0","2","true","""Community 0""","true","15"

"pen name","pen down?","mode","interval","color","x"
"""Community 0""","true","0","1","0","1999"
"""Community 1""","true","0","1","85","1999"
"""Community 2""","true","0","1","55","1999"
"""Community 3""","true","0","1","15","1999"
"""Community 4""","true","0","1","5","1999"
"""Community 5""","true","0","1","25","1999"
"""Community 6""","true","0","1","35","1999"
"""Community 7""","true","0","1","45","1999"
"""Community 8""","true","0","1","65","1999"
"""Community 9""","true","0","1","75","1999"
"""Community 10""","true","0","1","95","1999"
"""Community 11""","true","0","1","105","1999"
"""Community 12""","true","0","1","115","1999"
"""Community 13""","true","0","1","125","1999"
"""Community 14""","true","0","1","135","1999"

"""Community 0""",,,,"""Community 1""",,,,"""Community 2""",,,,"""Community 3""",,,,"""Community 4""",,,,"""Community 5""",,,,"""Community 6""",,,,"""Community 7""",,,,"""Community 8""",,,,"""Community 9""",,,,"""Community 10""",,,,"""Community 11""",,,,"""Community 12""",,,,"""Community 13""",,,,"""Community 14"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"420","0.3840284303172364","0","true","420","0.369681221407974","85","true","420","0.5746626934841347","55","true","420","0.5330454226742183","15","true","420","0.705731752983268","5","true","420","0.6594331785928099","25","true","420","0.641590524534562","35","true","420","0.5616209815847922","45","true","420","0.3496939315379679","65","true","420","0.39145836563011166","75","true","420","0.2743748971355509","95","true","420","0.6100253282572939","105","true","420","0.4400738436207446","115","true","420","0.4572386581523047","125","true","420","0.36154126479414966","135","true"
"421","0.3831184103401813","0","true","421","0.3688051995562963","85","true","421","0.5733009335469685","55","true","421","0.5317822818621941","15","true","421","0.7040594028577152","5","true","421","0.657870540728846","25","true","421","0.6400701678413522","35","true","421","0.5602901261781932","45","true","421","0.3488652729324277","65","true","421","0.3905307391712725","75","true","421","0.27372471965418704","95","true","421","0.6085797706073952","105","true","421","0.4390310146074253","115","true","421","0.4561551542230338","125","true","421","0.3606845319391872","135","true"
"422","0.3834400943470532","0","true","422","0.36988821482884937","85","true","422","0.574506328039483","55","true","422","0.5332818172529995","15","true","422","0.7054852367179237","5","true","422","0.6597297776180069","25","true","422","0.6417688496579114","35","true","422","0.5616522798869337","45","true","422","0.34965065251655536","65","true","422","0.39156471389013925","75","true","422","0.2744237858641922","95","true","422","0.6100133481684484","105","true","422","0.440125020011853","115","true","422","0.45739548326691953","125","true","422","0.3612503387747078","135","true"
"423","0.38253575450189503","0","true","423","0.36901583696368695","85","true","423","0.573151360284673","55","true","423","0.5320240771179688","15","true","423","0.7038213564426455","5","true","423","0.6581738111613606","25","true","423","0.6402552438804163","35","true","423","0.5603276282834267","45","true","423","0.34882600475118614","65","true","423","0.3906412122064361","75","true","423","0.27377655995413513","95","true","423","0.608574637441636","105","true","423","0.43908698930427786","115","true","423","0.45631672033468623","125","true","423","0.3603983332587297","135","true"
"424","0.38277698291725076","0","true","424","0.3700870071550328","85","true","424","0.5743174517888827","55","true","424","0.5334746515558243","15","true","424","0.7053789770240958","5","true","424","0.6598017677196515","25","true","424","0.6418833824434086","35","true","424","0.5617664465729252","45","true","424","0.34968948485453377","65","true","424","0.39165746005307617","75","true","424","0.2744865796668472","95","true","424","0.6100654812175274","105","true","424","0.4401124216607424","115","true","424","0.4575971084039515","125","true","424","0.36095839770789173","135","true"
"425","0.38187844539866567","0","true","425","0.3692182583119458","85","true","425","0.5729692887565145","55","true","425","0.532222363641374","15","true","425","0.7037231578292035","5","true","425","0.658252937278995","25","true","425","0.6403766139400203","35","true","425","0.5604477459941155","45","true","425","0.34886861751919446","65","true","425","0.3907380763440314","75","true","425","0.2738422449727935","95","true","425","0.60863340262312","105","true","425","0.43907929391036504","115","true","425","0.4565229367879798","125","true","425","0.36011107752547883","135","true"
"426","0.3821377344773877","0","true","426","0.3702878881644942","85","true","426","0.5740956124800186","55","true","426","0.5336721547648717","15","true","426","0.705163879254973","5","true","426","0.6599469627037746","25","true","426","0.6420558481051771","35","true","426","0.5617977581738717","45","true","426","0.3497723038588296","65","true","426","0.3918397451884109","75","true","426","0.27454787386587226","95","true","426","0.610049901475083","105","true","426","0.4401266279564908","115","true","426","0.4577530074090092","125","true","426","0.3607328523704232","135","true"
"427","0.3812448893033751","0","true","427","0.36942272954728744","85","true","427","0.5727542675910466","55","true","427","0.5324252572070098","15","true","427","0.7035163000978353","5","true","427","0.6584050305479247","25","true","427","0.6405557176189501","35","true","427","0.5604851465893532","45","true","427","0.3489550788498137","65","true","427","0.3909242317650735","75","true","427","0.27390640687085854","95","true","427","0.6086245512379916","105","true","427","0.4390982947136018","115","true","427","0.45668349103655825","125","true","427","0.3598900186032026","135","true"
"428","0.3814906808610922","0","true","428","0.3704602701326759","85","true","428","0.5739114137300306","55","true","428","0.5338953759504931","15","true","428","0.7050712167541171","5","true","428","0.660052579463918","25","true","428","0.6421700493238117","35","true","428","0.5619129830612497","45","true","428","0.3497292647662906","65","true","428","0.391995324129466","75","true","428","0.2745505858058863","95","true","428","0.6100677147999093","105","true","428","0.4401041164174289","115","true","428","0.4579426963173339","125","true","428","0.36045100302781746","135","true"
"429","0.3806034932311827","0","true","429","0.36959873462073944","85","true","429","0.5725767360236818","55","true","429","0.5326537587971198","15","true","429","0.7034315162500377","5","true","429","0.6585175734651647","25","true","429","0.640676630604454","35","true","429","0.5606062086820375","45","true","429","0.3489159408947411","65","true","429","0.3910837070966068","75","true","429","0.27391209607145406","95","true","429","0.6086489526724675","105","true","429","0.4390806184722721","115","true","429","0.45687771330264243","125","true","429","0.3596127448812411","135","true"
"430","0.3808285629418033","0","true","430","0.37056977708584926","85","true","430","0.5736711921248852","55","true","430","0.5340048812209442","15","true","430","0.7048674990831257","5","true","430","0.6602946143462617","25","true","430","0.6423415949409879","35","true","430","0.5618815498258274","45","true","430","0.34976719172485526","65","true","430","0.3920502762102065","75","true","430","0.2746667459482792","95","true","430","0.6100598817067637","105","true","430","0.4401607789346022","115","true","430","0.4581010089752826","125","true","430","0.3601696009095663","135","true"
"431","0.379947015342401","0","true","431","0.3697119766759283","85","true","431","0.5723432495505221","55","true","431","0.5327687588107106","15","true","431","0.7032358613537666","5","true","431","0.6587661545908305","25","true","431","0.6408546931008468","35","true","431","0.5605808980901195","45","true","431","0.34895754544771435","65","true","431","0.39114275242268287","75","true","431","0.27403094329562117","95","true","431","0.6086477060546647","105","true","431","0.43914188824262396","115","true","431","0.457040589973025","125","true","431","0.3593358749815349","135","true"
"432","0.3802132632995983","0","true","432","0.3706914586810145","85","true","432","0.5735183582034977","55","true","432","0.5342805978475824","15","true","432","0.7047132684898856","5","true","432","0.6603501713306428","25","true","432","0.6424771475280343","35","true","432","0.561994627423858","45","true","432","0.349847819699097","65","true","432","0.39221143473120124","75","true","432","0.27466825101230835","95","true","432","0.6100972098760479","105","true","432","0.44015873778951836","115","true","432","0.45820564725647916","125","true","432","0.3599082161865566","135","true"
"433","0.37933719587264075","0","true","433","0.3698373308960352","85","true","433","0.5721968873320611","55","true","433","0.5330495365622193","15","true","433","0.7030895051984342","5","true","433","0.6588286271570699","25","true","433","0.6409967854369559","35","true","433","0.5606997089274897","45","true","433","0.34904171873204837","65","true","433","0.3913077217479496","75","true","433","0.2740353748579021","95","true","433","0.6086914559362413","105","true","433","0.43914454714945034","115","true","433","0.4571498738757038","125","true","433","0.3590789345824401","135","true"
"434","0.3795853363632735","0","true","434","0.37072217456363915","85","true","434","0.5733470059120654","55","true","434","0.5343668663037495","15","true","434","0.7044861388620146","5","true","434","0.6605707012261518","25","true","434","0.6426034133026041","35","true","434","0.5619703811512027","45","true","434","0.3498065331959462","65","true","434","0.3923762262055266","75","true","434","0.27468963504801175","95","true","434","0.6100674445411428","105","true","434","0.4401743403741482","115","true","434","0.45833970527580364","125","true","434","0.3596208117518736","135","true"
"435","0.37871472779363297","0","true","435","0.36987189434675005","85","true","435","0.5720319898434598","55","true","435","0.5331412542250712","15","true","435","0.702870344965542","5","true","435","0.6590556308104955","25","true","435","0.6411295522629192","35","true","435","0.5606814582586541","45","true","435","0.3490042246335701","65","true","435","0.3914762807325781","75","true","435","0.2740596129492778","95","true","435","0.608668207283021","105","true","435","0.43916476619897815","115","true","435","0.45728846741966644","125","true","435","0.3587959933762959","135","true"
"436","0.3789486413631655","0","true","436","0.3707266365144571","85","true","436","0.5731404913597039","55","true","436","0.5345644372013898","15","true","436","0.704411937345388","5","true","436","0.6605909567014157","25","true","436","0.6427259189981633","35","true","436","0.5620027983737769","45","true","436","0.34984358578698055","65","true","436","0.39246220114653996","75","true","436","0.27468678193915164","95","true","436","0.6101091754474941","105","true","436","0.4402061528397669","115","true","436","0.45845676924061973","125","true","436","0.3593530720641367","135","true"
"437","0.37808346181667424","0","true","437","0.3698802286685337","85","true","437","0.5718319514250927","55","true","437","0.5333439704497884","15","true","437","0.7028036909130926","5","true","437","0.6590827581701338","25","true","437","0.641258508224195","35","true","437","0.5607196869619646","45","true","437","0.34904485613906505","65","true","437","0.39156616872383093","75","true","437","0.27405964316760106","95","true","437","0.6087162321245546","105","true","437","0.43920111596113726","115","true","437","0.45741006428801556","125","true","437","0.3585326312603373","135","true"
"438","0.3783480422764917","0","true","438","0.37078027378453426","85","true","438","0.572911171407536","55","true","438","0.5347141285197201","15","true","438","0.7042512462128957","5","true","438","0.6608624567668024","25","true","438","0.6428547823242919","35","true","438","0.5619745039544882","45","true","438","0.34992276374762393","65","true","438","0.39266232044818705","75","true","438","0.2747436634931652","95","true","438","0.6101014737652732","105","true","438","0.44024491308393565","115","true","438","0.45858725961911184","125","true","438","0.3590996255352246","135","true"
