"export-plot data (NetLogo 6.1.1)"
"ResEx.nlogo"
"07/30/2021 01:00:45:841 +0200"

"MODEL SETTINGS"
"real-communities","regeneration-time","communities-number","landuse-visualization","territory","household-size","time-limit","number-households","clay-exploitation-rate"
"true","3","10","true","50","6","2000","100","10"

"""Wood harvested [m³ per year and household]"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","2190","0","80","true","""Community 0""","true","15"

"pen name","pen down?","mode","interval","color","x"
"""Community 0""","true","0","1","0","1999"
"""Community 1""","true","0","1","85","1999"
"""Community 2""","true","0","1","55","1999"
"""Community 3""","true","0","1","15","1999"
"""Community 4""","true","0","1","5","1999"
"""Community 5""","true","0","1","25","1999"
"""Community 6""","true","0","1","35","1999"
"""Community 7""","true","0","1","45","1999"
"""Community 8""","true","0","1","65","1999"
"""Community 9""","true","0","1","75","1999"
"""Community 10""","true","0","1","95","1999"
"""Community 11""","true","0","1","105","1999"
"""Community 12""","true","0","1","115","1999"
"""Community 13""","true","0","1","125","1999"
"""Community 14""","true","0","1","135","1999"

"""Community 0""",,,,"""Community 1""",,,,"""Community 2""",,,,"""Community 3""",,,,"""Community 4""",,,,"""Community 5""",,,,"""Community 6""",,,,"""Community 7""",,,,"""Community 8""",,,,"""Community 9""",,,,"""Community 10""",,,,"""Community 11""",,,,"""Community 12""",,,,"""Community 13""",,,,"""Community 14"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"197","15.635058794934997","0","true","197","11.24509796379854","85","true","197","15.24087448853","55","true","197","14.91514502771752","15","true","197","14.089041144429816","5","true","197","11.909590463753837","25","true","197","17.72978244074267","35","true","197","17.815211797299572","45","true","197","12.829114016992094","65","true","197","11.716144549803783","75","true","197","11.157367817772798","95","true","197","16.848163424621344","105","true","197","15.267823193638744","115","true","197","13.108659562146435","125","true","197","17.540630881661727","135","true"
"198","15.56429262521278","0","true","198","11.18907218466394","85","true","198","15.169480541145242","55","true","198","14.84145009925087","15","true","198","14.018241942699012","5","true","198","11.85036763014631","25","true","198","17.64565656688207","35","true","198","17.726555021549245","45","true","198","12.764646107358967","65","true","198","11.659982647133482","75","true","198","11.10484222348881","95","true","198","16.764009574820168","105","true","198","15.19205768091398","115","true","198","13.042786901030123","125","true","198","17.460340567805417","135","true"
"199","15.588095018467463","0","true","199","11.193573499670313","85","true","199","15.156081951023","55","true","199","14.805332223845303","15","true","199","14.035505029229661","5","true","199","11.864036271057977","25","true","199","17.623971816014325","35","true","199","17.74948988407627","45","true","199","12.774039774459677","65","true","199","11.655561316535325","75","true","199","11.103408492363641","95","true","199","16.832615551799158","105","true","199","15.2097836860135","115","true","199","13.055566454769467","125","true","199","17.450535302088497","135","true"
"200","15.532901236155611","0","true","200","11.140321869010561","85","true","200","15.08067855823184","55","true","200","14.732658767927926","15","true","200","13.97050014587909","5","true","200","11.805347589146615","25","true","200","17.53629036419336","35","true","200","17.661183964254995","45","true","200","12.710487337770823","65","true","200","11.60006194840956","75","true","200","11.052329470153788","95","true","200","16.74985034832853","105","true","200","15.134113120411444","115","true","200","12.990613387830315","125","true","200","17.36572220941139","135","true"
"201","15.538211231747692","0","true","201","11.139644530444778","85","true","201","15.07185825062532","55","true","201","14.724115279966473","15","true","201","13.960665566473022","5","true","201","11.832256632140986","25","true","201","17.504959019933008","35","true","201","17.726874189736527","45","true","201","12.715978924863432","65","true","201","11.608522920828099","75","true","201","11.055023932615942","95","true","201","16.816110035700955","105","true","201","15.139795917548485","115","true","201","12.993508505923419","125","true","201","17.36823154406754","135","true"
"202","15.467453772935896","0","true","202","11.087120149033893","85","true","202","15.000681149849669","55","true","202","14.654546448769217","15","true","202","13.892339941900428","5","true","202","11.77666011047056","25","true","202","17.420027996955593","35","true","202","17.642199434919235","45","true","202","12.65568746023268","65","true","202","11.554577002466743","75","true","202","11.000565686642464","95","true","202","16.73428856023035","105","true","202","15.06521564209258","115","true","202","12.935635687217848","125","true","202","17.283460669551303","135","true"
"203","15.48403541696724","0","true","203","11.081490554171216","85","true","203","14.988072772482592","55","true","203","14.639364438357322","15","true","203","13.899218157345034","5","true","203","11.790855479535194","25","true","203","17.394005132046857","35","true","203","17.746856426125273","45","true","203","12.647737640576764","65","true","203","11.574645498282896","75","true","203","11.006387161272873","95","true","203","16.810875717684624","105","true","203","15.052089133765813","115","true","203","12.942063063187671","125","true","203","17.281403458135166","135","true"
"204","15.414847584010651","0","true","204","11.040371045905367","85","true","204","14.91559584133812","55","true","204","14.567952904511676","15","true","204","13.834041067214597","5","true","204","11.734126887306536","25","true","204","17.314101017851637","35","true","204","17.66028639477832","45","true","204","12.587519121528377","65","true","204","11.518733072230045","75","true","204","10.954145206912727","95","true","204","16.72887144589104","105","true","204","14.982346369375305","115","true","204","12.878931048245294","125","true","204","17.197103929071094","135","true"
"205","15.42698999525967","0","true","205","11.034902943730179","85","true","205","14.889809866191303","55","true","205","14.564796297596589","15","true","205","13.824119669801377","5","true","205","11.745250069677029","25","true","205","17.298890898998447","35","true","205","17.725204739590616","45","true","205","12.615563770446709","65","true","205","11.543085618946346","75","true","205","10.944051496005613","95","true","205","16.78678922390487","105","true","205","14.999776209806582","115","true","205","12.873593872241715","125","true","205","17.204109067151705","135","true"
"206","15.353656699803192","0","true","206","10.985923342299563","85","true","206","14.82177063394764","55","true","206","14.496077731276433","15","true","206","13.759969677883136","5","true","206","11.689891154880216","25","true","206","17.215321377747248","35","true","206","17.639575731186795","45","true","206","12.557892061216354","65","true","206","11.488625393712363","75","true","206","10.89118168201525","95","true","206","16.70734143729821","105","true","206","14.929208010721265","115","true","206","12.814998712136381","125","true","206","17.120997429146144","135","true"
"207","15.377708126056557","0","true","207","10.994960378999474","85","true","207","14.824949103206723","55","true","207","14.482250653397815","15","true","207","13.769431176648688","5","true","207","11.70500385070403","25","true","207","17.190621879724016","35","true","207","17.680810041656013","45","true","207","12.57997839986772","65","true","207","11.48730980866049","75","true","207","10.889295512665328","95","true","207","16.745050302150865","105","true","207","14.934020204602982","115","true","207","12.809244085025432","125","true","207","17.1299850455952","135","true"
"208","15.313836271556589","0","true","208","10.945826036032269","85","true","208","14.755265198451916","55","true","208","14.41821926901359","15","true","208","13.703548730827402","5","true","208","11.648999047590614","25","true","208","17.110344925092292","35","true","208","17.598000411873695","45","true","208","12.52275744743553","65","true","208","11.43351400746075","75","true","208","10.837891571803691","95","true","208","16.664930444245837","105","true","208","14.862565562475696","115","true","208","12.751554631982478","125","true","208","17.05349885014554","135","true"
"209","15.336008106912699","0","true","209","10.950035986001415","85","true","209","14.768237122145909","55","true","209","14.39936710503273","15","true","209","13.711250451533397","5","true","209","11.660586386693648","25","true","209","17.086264369092373","35","true","209","17.656523552132125","45","true","209","12.528980962569566","65","true","209","11.43781006374602","75","true","209","10.830112942731732","95","true","209","16.72779947937619","105","true","209","14.864010262267888","115","true","209","12.75281202961632","125","true","209","17.048792627836946","135","true"
"210","15.269616689414708","0","true","210","10.901207414428386","85","true","210","14.70035400431539","55","true","210","14.331123659037315","15","true","210","13.650141352229479","5","true","210","11.605923031784865","25","true","210","17.011845672435665","35","true","210","17.57584024632477","45","true","210","12.470595001869029","65","true","210","11.386836662260617","75","true","210","10.780258984686656","95","true","210","16.649041585205282","105","true","210","14.798783339538765","115","true","210","12.693333676570527","125","true","210","16.973948706053598","135","true"
"211","15.286489449099049","0","true","211","10.905048045512135","85","true","211","14.705832463869609","55","true","211","14.321047705685652","15","true","211","13.650837133438062","5","true","211","11.62099914968341","25","true","211","16.98518199986488","35","true","211","17.613166029619617","45","true","211","12.469755092773125","65","true","211","11.381524636093872","75","true","211","10.786245311542256","95","true","211","16.677389368939142","105","true","211","14.816888483266858","115","true","211","12.68920931703978","125","true","211","16.979261038418166","135","true"
"212","15.21979210968938","0","true","212","10.85749610433539","85","true","212","14.638154065384638","55","true","212","14.25747204092408","15","true","212","13.586748696191872","5","true","212","11.568038279371677","25","true","212","16.905439361367865","35","true","212","17.53117019522977","45","true","212","12.414315144624082","65","true","212","11.329991303198781","75","true","212","10.73628655746469","95","true","212","16.601798264813638","105","true","212","14.752185942773838","115","true","212","12.630301517610988","125","true","212","16.90542511563391","135","true"
"213","15.249159000391368","0","true","213","10.866281380679098","85","true","213","14.64779936411563","55","true","213","14.24313658818745","15","true","213","13.589001691373685","5","true","213","11.582919338634603","25","true","213","16.888301763593386","35","true","213","17.57526784283377","45","true","213","12.43228042149681","65","true","213","11.322225970696689","75","true","213","10.726995235554819","95","true","213","16.645400602941663","105","true","213","14.763976693487225","115","true","213","12.638928078327607","125","true","213","16.916294308575363","135","true"
