"export-plot data (NetLogo 6.1.1)"
"ResEx.nlogo"
"07/29/2021 13:40:25:679 +0200"

"MODEL SETTINGS"
"real-communities","regeneration-time","communities-number","territory","household-size","time-limit","number-households","clay-exploitation-rate"
"true","1","10","50","6","2000","100","10"

"""Wood harvested [m³ per year and household]"""
"x min","x max","y min","y max","autoplot?","current pen","legend open?","number of pens"
"0","571","0","80","true","""Community 0""","true","15"

"pen name","pen down?","mode","interval","color","x"
"""Community 0""","true","0","1","0","565"
"""Community 1""","true","0","1","85","565"
"""Community 2""","true","0","1","55","565"
"""Community 3""","true","0","1","15","565"
"""Community 4""","true","0","1","5","565"
"""Community 5""","true","0","1","25","565"
"""Community 6""","true","0","1","35","565"
"""Community 7""","true","0","1","45","565"
"""Community 8""","true","0","1","65","565"
"""Community 9""","true","0","1","75","565"
"""Community 10""","true","0","1","95","565"
"""Community 11""","true","0","1","105","565"
"""Community 12""","true","0","1","115","565"
"""Community 13""","true","0","1","125","565"
"""Community 14""","true","0","1","135","565"

"""Community 0""",,,,"""Community 1""",,,,"""Community 2""",,,,"""Community 3""",,,,"""Community 4""",,,,"""Community 5""",,,,"""Community 6""",,,,"""Community 7""",,,,"""Community 8""",,,,"""Community 9""",,,,"""Community 10""",,,,"""Community 11""",,,,"""Community 12""",,,,"""Community 13""",,,,"""Community 14"""
"x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?","x","y","color","pen down?"
"164","12.214741611366353","0","true","164","12.504909451664936","85","true","164","14.11740989779955","55","true","164","15.725351110526356","15","true","164","13.25968846889833","5","true","164","13.278893685151978","25","true","164","16.497466064490645","35","true","164","14.63055578553598","45","true","164","13.066540572381435","65","true","164","12.27409524001754","75","true","164","14.470710470937883","95","true","164","17.379233646384307","105","true","164","16.83759175419186","115","true","164","13.147785520190352","125","true","164","14.463074109881887","135","true"
"165","12.250392282369033","0","true","165","12.500430945190098","85","true","165","14.081541515152352","55","true","165","15.718458178710554","15","true","165","13.272627817681187","5","true","165","13.293688675377139","25","true","165","16.50275029178749","35","true","165","14.705294780451444","45","true","165","13.06634756527389","65","true","165","12.268177729407292","75","true","165","14.467947996458912","95","true","165","17.436124798064757","105","true","165","16.856373130266736","115","true","165","13.152540847295294","125","true","165","14.467972559389674","135","true"
"166","12.177036639959637","0","true","166","12.431607387135745","85","true","166","13.998775932100271","55","true","166","15.625567325068387","15","true","166","13.193650292627739","5","true","166","13.214085749177276","25","true","166","16.4058999345573","35","true","166","14.617239123083472","45","true","166","12.988105963086621","65","true","166","12.195448365148671","75","true","166","14.38131357731844","95","true","166","17.333228037611445","105","true","166","16.756187264637944","115","true","166","13.076179475975136","125","true","166","14.389554477602092","135","true"
"167","12.23186236561358","0","true","167","12.431382683973107","85","true","167","13.965170584356029","55","true","167","15.6116828489594","15","true","167","13.273909715913739","5","true","167","13.218429315997716","25","true","167","16.488066049229754","35","true","167","14.670890424993148","45","true","167","13.039143287167297","65","true","167","12.187554891674477","75","true","167","14.367338968984933","95","true","167","17.4430040962819","105","true","167","16.74156926709582","115","true","167","13.08145112183789","125","true","167","14.417176876743559","135","true"
"168","12.159484481793381","0","true","168","12.360014362212853","85","true","168","13.883270110132337","55","true","168","15.519306027367925","15","true","168","13.196353904337554","5","true","168","13.141667660564346","25","true","168","16.39104782045241","35","true","168","14.58762869240701","45","true","168","12.964538475149114","65","true","168","12.118007003071366","75","true","168","14.282325128931769","95","true","168","17.34039655354354","105","true","168","16.64250672705383","115","true","168","13.006732885321629","125","true","168","14.336245124197584","135","true"
"169","12.167526979563801","0","true","169","12.351990698488734","85","true","169","13.874717198061305","55","true","169","15.503109080060046","15","true","169","13.25103747981774","5","true","169","13.162654219043915","25","true","169","16.451897918226727","35","true","169","14.65079493415787","45","true","169","12.954752284592981","65","true","169","12.127196214340026","75","true","169","14.286207370036236","95","true","169","17.39630560743126","105","true","169","16.670663437097474","115","true","169","13.010895255399811","125","true","169","14.356385204202796","135","true"
"170","12.099878126086928","0","true","170","12.281461493985294","85","true","170","13.795870677647573","55","true","170","15.412447623451508","15","true","170","13.175030517174042","5","true","170","13.086580133822928","25","true","170","16.355687988880373","35","true","170","14.565915300533964","45","true","170","12.882624796975843","65","true","170","12.056276938232775","75","true","170","14.205633821356654","95","true","170","17.296490360767788","105","true","170","16.574046670021026","115","true","170","12.935483519741174","125","true","170","14.27749693382677","135","true"
"171","12.108145799052052","0","true","171","12.27406255734781","85","true","171","13.772058888050797","55","true","171","15.391916775602445","15","true","171","13.225029056151435","5","true","171","13.113320595476159","25","true","171","16.377718868955807","35","true","171","14.593398411055334","45","true","171","12.898231672301758","65","true","171","12.048256288819616","75","true","171","14.213344667715651","95","true","171","17.383532035168912","105","true","171","16.60260057408814","115","true","171","12.938458831755316","125","true","171","14.317485765148332","135","true"
"172","12.04559026683574","0","true","172","12.204456555012904","85","true","172","13.695396230762782","55","true","172","15.30442895229647","15","true","172","13.150058320294676","5","true","172","13.037972362277248","25","true","172","16.283737409461917","35","true","172","14.512110474517048","45","true","172","12.823675419860708","65","true","172","11.980620073842609","75","true","172","14.134941826179006","95","true","172","17.283789195495117","105","true","172","16.50663178464254","115","true","172","12.866467880299027","125","true","172","14.238284577900975","135","true"
"173","12.09487199950084","0","true","173","12.213688067894452","85","true","173","13.68861761686194","55","true","173","15.281624260464428","15","true","173","13.167454328406928","5","true","173","13.037262333914217","25","true","173","16.29455424744879","35","true","173","14.577990968098453","45","true","173","12.837834536009542","65","true","173","11.979872881760866","75","true","173","14.133127016184629","95","true","173","17.316834689716046","105","true","173","16.527114064679044","115","true","173","12.853256865590556","125","true","173","14.249525352464678","135","true"
"174","12.02575844521798","0","true","174","12.15063970867982","85","true","174","13.611115456715401","55","true","174","15.196565284862087","15","true","174","13.093159314730038","5","true","174","12.963899858206","25","true","174","16.20144250889194","35","true","174","14.495333630525607","45","true","174","12.767908673515548","65","true","174","11.913530131963629","75","true","174","14.05236629037786","95","true","174","17.217881348631956","105","true","174","16.434845759867567","115","true","174","12.782729978675853","125","true","174","14.168099493307736","135","true"
"175","12.09083953533871","0","true","175","12.156234945694228","85","true","175","13.599103228964703","55","true","175","15.172718649962974","15","true","175","13.133004383764371","5","true","175","13.000061977673447","25","true","175","16.221426263863016","35","true","175","14.539144579417805","45","true","175","12.761166230773764","65","true","175","11.915425736928936","75","true","175","14.03698990632521","95","true","175","17.28186544380605","105","true","175","16.476026388401895","115","true","175","12.797797796149759","125","true","175","14.200296913867827","135","true"
"176","12.025174872139209","0","true","176","12.08755565221573","85","true","176","13.523759211412937","55","true","176","15.088744741318013","15","true","176","13.060277631427446","5","true","176","12.927747216798505","25","true","176","16.13114330383448","35","true","176","14.458455498928846","45","true","176","12.691503879504388","65","true","176","11.849576751028492","75","true","176","13.958665712436988","95","true","176","17.18555042198965","105","true","176","16.384533320106762","115","true","176","12.727704806827022","125","true","176","14.12395574289055","135","true"
"177","12.038968581198395","0","true","177","12.082360383209304","85","true","177","13.506318070793398","55","true","177","15.066526954631957","15","true","177","13.080474526664943","5","true","177","12.934738688926112","25","true","177","16.156599335482664","35","true","177","14.511620835742495","45","true","177","12.708770343527265","65","true","177","11.864988236394014","75","true","177","13.951889162959066","95","true","177","17.24294591259199","105","true","177","16.429598237295426","115","true","177","12.710399872221867","125","true","177","14.108291390263567","135","true"
"178","11.971711773482202","0","true","178","12.018405724960827","85","true","178","13.432215635931026","55","true","178","14.98314348647439","15","true","178","13.00835790114337","5","true","178","12.862477578932111","25","true","178","16.069575074138413","35","true","178","14.430550328280246","45","true","178","12.63777162652432","65","true","178","11.800571266377569","75","true","178","13.876777230619457","95","true","178","17.1471973706863","105","true","178","16.339569336852545","115","true","178","12.639392051706661","125","true","178","14.031098487997935","135","true"
"179","11.995434348264792","0","true","179","12.010943175659788","85","true","179","13.417015331703524","55","true","179","14.958382287634103","15","true","179","13.0466943805126","5","true","179","12.877080399677695","25","true","179","16.09032927202886","35","true","179","14.51251633716968","45","true","179","12.641264484661763","65","true","179","11.818103306719834","75","true","179","13.884006449680243","95","true","179","17.184861886962114","105","true","179","16.35037692083071","115","true","179","12.639235100902837","125","true","179","14.05114174744116","135","true"
